contractsymbol,Ticker,type,K,S,𝛔,T,r,LSMC Normal μ,LSMC Poly μ,LSMC CV μ,MC μ,BS,LSMC Poly SE,LSMC Normal SE,LSMC CV SE,MC SE,LSMC Normal CI,LSMC Poly CI,LSMC CV CI,MC CI,Observed,LSMC Normal error,LSMC Poly error,LSMC CV error,MC error,BS error,LSMC Normal Early Exercise,LSMC Poly Early Exercise,LSMC CV Early Exercise,MC Early Exercise
IWM230317P00185000,iwm,Put,185.0,174.32,0.2454299090576172,266,0.03125,10.699273852241754,20.878314013561386,20.674791422061137,19.885536708528555,20.159725648377247,0.08520509130702807,0.006910249592830391,0.06303478769992403,0.09171797595050396,"[10.686423911172614, 10.712123793310894]","[20.71987105323445, 21.036756973888323]","[20.557575206298075, 20.7920076378242]","[19.71498272634423, 20.05609069071288]",20.744999999999997,10.045726147758243,0.13331401356138883,0.07020857793886037,0.8594632914714424,0.5852743516227505,9.460451796135493,0.7185883651841394,0.5150657736838902,0.27418893984869186
IWM230317P00185000,iwm,Put,185.0,176.19,0.2447280117797852,263,0.0319400000572204,8.804406408706747,19.901364172770112,19.52486908721346,18.74161361369769,19.070129589523205,0.07944411299416218,0.010244754475827024,0.09589294292536381,0.07015168753801826,"[8.78535579562632, 8.823457021787174]","[19.753634028359073, 20.04909431718115]","[19.34655155338431, 19.70318662104261]","[18.611163180807452, 18.87206404658793]",19.595,10.790593591293252,0.3063641727701132,0.0701309127865386,0.8533863863023079,0.5248704104767938,10.265723180816458,0.831234583246907,0.45473949769025523,0.32851597582551406
IWM230317P00185000,iwm,Put,185.0,172.72,0.2454299090576172,262,0.0320600008964538,12.26884123315967,21.73114966677099,21.625369947632933,21.00973991829228,20.789318206488602,0.060611457774789594,0.011726052946961316,0.08775787192766477,0.061587075360625326,"[12.24703607441426, 12.29064639190508]","[21.61843974941448, 21.843859584127497]","[21.462179969112665, 21.7885599261532]","[20.895215793168656, 21.124264043415902]",21.475,9.206158766840332,0.2561496667709875,0.15036994763293166,0.46526008170772215,0.6856817935113995,8.520476973328933,0.941831460282387,0.8360517411443311,0.2204217118036773
IWM230317P00185000,iwm,Put,185.0,170.15,0.2397842135620116,261,0.0309299993515014,14.871551965325388,22.788445263877936,22.852189692301305,22.14058245714521,21.846660494418245,0.09134569118088537,0.009356416743309283,0.0948045013976415,0.06834008769518925,"[14.85415325893212, 14.888950671718655]","[22.618583563106352, 22.95830696464952]","[22.67589616777899, 23.02848321682362]","[22.01350078118748, 22.26766413310294]",22.755,7.883448034674611,0.03344526387793678,0.09718969230130625,0.6144175428547882,0.908339505581754,6.975108529092857,0.9417847694596908,1.0055291978830603,0.2939219627269658
IWM230317P00185000,iwm,Put,185.0,169.29,0.2443923217773437,260,0.0297199988365173,15.731647807641796,23.78737717136894,23.478743137372717,23.170819535617518,22.750830603450552,0.08382304351918095,0.010195399021989977,0.07710077356029015,0.07233584005367358,"[15.712688973398691, 15.7506066418849]","[23.631504195293658, 23.943250147444225]","[23.335370545207187, 23.622115729538248]","[23.036307566203142, 23.305331505031894]",23.445,7.7133521923582045,0.3423771713689412,0.03374313737271706,0.2741804643824821,0.694169396549448,7.0191827958087565,1.0365465679183892,0.727912533922165,0.41998893216696587
IWM230317P00185000,iwm,Put,185.0,171.5,0.2495192236328124,259,0.0288899993896484,13.46423884095416,22.756919125556106,22.618398880822873,21.733946237206958,22.00274524236886,0.04019804530179025,0.010778590543128293,0.040570702180373175,0.06243800455574994,"[13.444195534062423, 13.484282147845896]","[22.682168929302907, 22.831669321809304]","[22.54295571120244, 22.69384205044331]","[21.61783976836847, 21.850052706045446]",22.365000000000002,8.900761159045842,0.39191912555610386,0.2533988808228713,0.6310537627930444,0.3622547576311419,8.5385064014147,0.7541738831872458,0.6156536384540132,0.26879900516190247
IWM230317P00185000,iwm,Put,185.0,171.23,0.2545240563964844,255,0.0280900001525878,13.769241036850454,23.104825632617164,22.90682757455537,22.404959300861446,22.495904897032446,0.0983687721592449,0.006315518490291015,0.058319244223665793,0.10807244378540262,"[13.757497026835894, 13.780985046865014]","[22.921904175394907, 23.28774708983942]","[22.798380138409435, 23.015275010701302]","[22.203993400110004, 22.605925201612887]",22.6,8.830758963149547,0.5048256326171625,0.306827574555367,0.1950406991385556,0.10409510296755542,8.726663860181992,0.6089207355847179,0.41092267752292244,0.09094559617100018
IWM230317P00185000,iwm,Put,185.0,171.04,0.2410659390258789,254,0.0291300010681152,13.913249000086552,22.43534689522432,22.428807118516772,21.985370912822717,21.536719293358104,0.055073403260938916,0.007141534908218667,0.06913502755647158,0.11264130046841567,"[13.899968972863073, 13.92652902731003]","[22.332935256270737, 22.537758534177904]","[22.300247213700047, 22.557367023333498]","[21.775909003592652, 22.19483282205278]",22.11,8.196750999913448,0.32534689522432103,0.3188071185167729,0.12462908717728283,0.5732807066418957,7.623470293271552,0.8986276018662167,0.8920878251586686,0.44865161946461285
IWM230317P00185000,iwm,Put,185.0,175.8,0.2465895654296875,253,0.0300799989700317,9.187190311401952,20.102779254810965,20.304345950488095,19.217221934029165,19.37626630383295,0.0528266287531642,0.0065762745449145545,0.06040700366515307,0.062335478465266,"[9.174961412977746, 9.199419209826159]","[20.00454560098407, 20.20101290863786]","[20.192016225369926, 20.416675675606264]","[19.101306117381032, 19.3331377506773]",19.615000000000002,10.42780968859805,0.4877792548109632,0.689345950488093,0.39777806597083654,0.23873369616705276,10.189075992430997,0.7265129509780159,0.9280796466551458,0.15904436980378378
IWM230317P00185000,iwm,Put,185.0,175.67,0.238716109008789,252,0.0310100007057189,9.273443143055458,19.784390422830782,19.532490236201845,18.82248840371373,18.76887369493612,0.07655284493547841,0.01157388724547519,0.07989278136782756,0.09849284564069971,"[9.251920943741624, 9.294965342369292]","[19.642036730264223, 19.92674411539734]","[19.38392577139706, 19.68105470100663]","[18.639336225892528, 19.005640581534934]",19.240000000000002,9.966556856944544,0.5443904228307801,0.2924902362018429,0.4175115962862712,0.4711263050638834,9.495430551880661,1.0155167278946635,0.7636165412657263,0.05361470877761221
IWM230317P00185000,iwm,Put,185.0,172.97,0.2410049044799804,249,0.0299099993705749,12.048119399938921,21.26742359740606,21.37325206023395,19.86765032068901,20.336248368573962,0.09438269578685021,0.008642452816625602,0.06446707175527748,0.08245296897490148,"[12.03204834376438, 12.064190456113462]","[21.09191444067951, 21.442932754132613]","[21.253372443466578, 21.49313167700132]","[19.7143250640438, 20.02097557733422]",20.825,8.776880600061078,0.4424235974060622,0.5482520602339491,0.9573496793109904,0.4887516314260374,8.288128968635041,0.9311752288320996,1.0370036916599865,0.46859804788495296
IWM230317P00185000,iwm,Put,185.0,173.25,0.2424392163085937,248,0.0295799994468688,11.748560291968182,21.167572485282204,20.955120247344794,20.19322678765285,20.305814903318705,0.08086668515124246,0.007583101550874633,0.12345932799618371,0.09898004431500859,"[11.734459150360918, 11.762661433575447]","[21.017196999608235, 21.317947970956173]","[20.7255416962556, 21.18469879843399]","[20.009168640492952, 20.37728493481275]",20.67,8.92143970803182,0.4975724852822019,0.2851202473447927,0.4767732123471511,0.3641850966812967,8.557254611350523,0.8617575819634986,0.6493053440260894,0.11258811566585436
IWM230317P00185000,iwm,Put,185.0,171.79,0.2371292108154296,247,0.0290400004386901,13.168301757456815,21.621775481559357,21.14084876307323,21.060712116125874,20.74411454635535,0.06369243644705387,0.01196811727185844,0.06038655444698738,0.0740838686525863,"[13.146046468471088, 13.190557046442542]","[21.50333633635919, 21.740214626759524]","[21.028557064258568, 21.25314046188789]","[20.922949603560856, 21.198474628690892]",21.3,8.131698242543186,0.32177548155935654,0.15915123692677113,0.2392878838741268,0.5558854536446525,7.575812788898533,0.877660935204009,0.39673421671788134,0.31659756977052567
IWM230317P00185000,iwm,Put,185.0,168.42,0.2429274926757812,246,0.0296000003814697,16.57299232672587,23.389291735149488,23.52274981718277,23.077364240958318,22.886707298441152,0.06013770376519989,0.006780279093687961,0.09210796583601777,0.04943240643438836,"[16.560384072043345, 16.585600581408396]","[23.27746278613178, 23.501120684167194]","[23.351470630072182, 23.69402900429336]","[22.98544230658322, 23.169286175333415]",23.634999999999998,7.0620076732741275,0.24570826485051,0.11225018281722754,0.5576357590416805,0.7482927015588459,6.313714971715282,0.5025844367083359,0.6360425187416183,0.19065694251716536
IWM230317P00185000,iwm,Put,185.0,172.95,0.2361526580810546,245,0.029300000667572,12.019463822063022,20.55229792199668,20.37029236352517,19.828848594335454,20.000730281885467,0.06961526487756625,0.00940250965091019,0.06994561424117522,0.08493739864933621,"[12.001979403693882, 12.036948240432162]","[20.422844992811967, 20.68175085118139]","[20.240225133829664, 20.500359593220676]","[19.670903421364788, 19.98679376730612]",20.475,8.45553617793698,0.07729792199667784,0.10470763647483139,0.646151405664547,0.47426971811453456,7.981266459822445,0.5515676401112124,0.36956208163970317,0.17188168755001243
IWM230317P00185000,iwm,Put,185.0,173.48,0.2549818154907227,242,0.0296000003814697,11.484390384812349,21.655421905605074,21.603488159796036,21.284026944684825,20.9106413397175,0.08491825266509638,0.01037741782299311,0.07425515047871459,0.15564479044901938,"[11.465093077865047, 11.50368769175965]","[21.497512335511825, 21.813331475698323]","[21.46540714044738, 21.741569179144694]","[20.994597980054696, 21.573455909314955]",20.34,8.855609615187651,1.3154219056050742,1.2634881597960366,0.9440269446848255,0.5706413397175005,9.426250954905152,0.7447805658875737,0.692846820078536,0.373385604967325
IWM230317P00185000,iwm,Put,185.0,178.26,0.3013680703735352,241,0.0301900005340576,7.151969364753991,21.804558463972157,22.26790308937887,21.47763637244948,21.715386929702916,0.07878664231381137,0.009104389522728164,0.03881143999467129,0.07521393625085429,"[7.135039315084158, 7.168899414423824]","[21.658050917874494, 21.95106601006982]","[22.195731352303344, 22.340074826454394]","[21.337772444899837, 21.617500299999126]",20.34,13.188030635246008,1.464558463972157,1.9279030893788693,1.1376363724494816,1.3753869297029162,14.563417564948924,0.08917153426924074,0.5525161596759531,0.23775055725343464
IWM230317P00185000,iwm,Put,185.0,180.43,0.3202582623291015,240,0.0303600001335144,9.28397660174365,22.31319445348633,22.550919990527543,21.543501917300247,22.012597315883013,0.06521977226038574,0.6198793362693485,0.11590715676520155,0.1028611133700375,"[8.13128119848302, 10.43667200500428]","[22.19191515397184, 22.434473753000816]","[22.33538506462996, 22.766454916425126]","[21.35222673579558, 21.734777098804916]",20.34,11.05602339825635,1.9731944534863288,2.210919990527543,1.2035019173002475,1.6725973158830136,12.728620714139364,0.3005971376033152,0.5383226746445295,0.46909539858276617
IWM230317P00185000,iwm,Put,185.0,180.84,0.2488478436279297,239,0.0291000008583068,5.152679899370293,17.407757512127233,17.66909894332359,17.040640962465154,16.964411607210096,0.07265216767636436,0.016197364135809505,0.12056522808554701,0.08769448523440788,"[5.122560122678506, 5.18279967606208]","[17.27265731630287, 17.542857707951597]","[17.444902110043618, 17.893295776603562]","[16.877568854545935, 17.203713070384374]",16.77,11.617320100629707,0.6377575121272336,0.8990989433235903,0.2706409624651549,0.1944116072100961,11.811731707839803,0.44334590491713755,0.7046873361134942,0.0762293552550588
IWM230317P00185000,iwm,Put,185.0,178.59,0.2466811172485352,238,0.027829999923706,6.484583174247798,18.60193277633039,18.256886513578877,18.340460872504533,17.933529097434132,0.06045286362619168,0.007367167907391123,0.09871036821506506,0.06442842260448386,"[6.470883571623507, 6.498282776872089]","[18.48951777241167, 18.71434778024911]","[18.073329842081396, 18.440443185076358]","[18.220653125689672, 18.460268619319393]",17.715,11.2304168257522,0.88693277633039,0.5418865135788771,0.625460872504533,0.21852909743413207,11.448945923186333,0.668403678896258,0.323357416144745,0.4069317750704009
IWM230317P00185000,iwm,Put,185.0,180.52,0.2526930200195312,235,0.0281999993324279,5.230578067140407,17.803277739715057,18.01549483176247,17.49864088192783,17.35418308101788,0.08891080877325916,0.01973667055123326,0.1193087360704498,0.06749836195682428,"[5.193876780149627, 5.267279354131188]","[17.637943819746173, 17.96861165968394]","[17.793634505743334, 18.237355157781607]","[17.37312443541501, 17.62415732844065]",16.97,11.739421932859592,0.8332777397150579,1.045494831762472,0.5286408819278314,0.38418308101788057,12.123605013877473,0.44909465869717735,0.6613117507445914,0.14445780090995086
IWM230317P00185000,iwm,Put,185.0,179.73,0.250861983642578,234,0.0278699994087219,5.738050816112117,18.146233231419355,17.880588953603354,17.598172705950777,17.59024279653744,0.06293826974627764,0.014174093772012406,0.04856679096828714,0.10101454335122798,"[5.711693407854707, 5.764408224369527]","[18.02919649542758, 18.26326996741113]","[17.790276672769494, 17.970901234437214]","[17.410331310100734, 17.78601410180082]",17.305,11.566949183887882,0.8412332314193556,0.5755889536033543,0.29317270595077716,0.2852427965374389,11.85219198042532,0.5559904348819167,0.2903461570659154,0.007929909413338265
IWM230317P00185000,iwm,Put,185.0,183.41,0.25196060546875,233,0.0273399996757507,5.37119114629347,16.14314448942346,16.81672815956938,16.07818115866507,16.06530997451442,0.07624175239643602,0.05132136025797451,0.0876531711875255,0.08278879488164169,"[5.275756611542751, 5.4666256810441896]","[16.001369288377365, 16.284919690469554]","[16.65373287710496, 16.979723442033798]","[15.924231417614033, 16.232130899716108]",15.51,10.138808853706529,0.6331444894234597,1.3067281595693796,0.5681811586650714,0.5553099745144205,10.694118828220951,0.07783451490903914,0.751418185054959,0.012871184150650805
IWM230317P00185000,iwm,Put,185.0,185.64,0.250861983642578,232,0.0268099999427795,7.251611790201663,15.44790830354777,15.36897299667342,15.22568001966848,15.080554232623982,0.05955383348872438,0.06741644810461592,0.0746788045903603,0.08720389476483138,"[7.126247666431964, 7.3769759139713615]","[15.33716508935685, 15.55865151773869]","[15.230104172152863, 15.507841821193978]","[15.06352018829419, 15.387839851042772]",14.425,7.173388209798338,1.0229083035477693,0.9439729966734198,0.80068001966848,0.6555542326239809,7.828942442422319,0.36735407092378836,0.2884187640494389,0.14512578704449908
IWM230317P00185000,iwm,Put,185.0,187.38,0.2489699127197265,231,0.0264199995994567,7.99588592540267,14.600147832835392,14.583519691314308,14.028809293767123,14.2596814844388,0.0676155073473874,0.08269338078010566,0.12277674581188276,0.10757277901309839,"[7.842113611456896, 8.149658239348446]","[14.474413548841445, 14.725882116829338]","[14.35521043458638, 14.811828948042235]","[13.828772543662438, 14.228846043871808]",13.505,5.50911407459733,1.0951478328353907,1.0785196913143071,0.5238092937671226,0.7546814844387999,6.26379555903613,0.34046634839659085,0.32383820687550724,0.2308721906716773
IWM230317P00185000,iwm,Put,185.0,187.29,0.2524183645629883,228,0.0260599994659423,8.731288557414082,14.717312389995957,14.834176929922458,14.168346683040784,14.475749806670649,0.08521199601836703,0.10394950993482004,0.06682892629009557,0.06555269999353017,"[8.537989450213326, 8.924587664614839]","[14.558856590026599, 14.875768189965315]","[14.709905331189953, 14.958448528654964]","[14.046448288413492, 14.290245077668077]",13.66,4.928711442585918,1.057312389995957,1.1741769299224583,0.5083466830407843,0.8157498066706488,5.744461249256567,0.2415625833253081,0.3584271232518095,0.30740312362986444
IWM230317P00185000,iwm,Put,185.0,187.73,0.2551344018554688,227,0.0274099993705749,8.760594687544069,14.673041849486829,14.31312301321727,14.469401370133356,14.353697007473173,0.09702791653828341,0.08760552586788528,0.045873812637574306,0.05758223002713371,"[8.597688003840286, 8.923501371247852]","[14.492613777703134, 14.853469921270523]","[14.227818454953377, 14.398427571481163]","[14.362324447290211, 14.576478292976502]",13.585,4.824405312455932,1.088041849486828,0.7281230132172691,0.8844013701333555,0.7686970074731718,5.593102319929104,0.3193448420136562,0.04057399425590269,0.11570436266018369
IWM230317P00185000,iwm,Put,185.0,190.0,0.2547071600341797,226,0.0274799990653991,9.12151474806185,13.602073993892507,13.410457822230347,13.32583580859901,13.430143112067626,0.07245316444475927,0.07394655303931771,0.05176608062273936,0.06185299242222368,"[8.984007580476009, 9.259021915647692]","[13.467343854136935, 13.736804133648079]","[13.314196308598083, 13.506719335862611]","[13.210817197925348, 13.440854419272672]",12.58,3.45848525193815,1.0220739938925067,0.8304578222303469,0.7458358085990096,0.8501431120676255,4.308628364005775,0.17193088182488125,0.019685289837278575,0.10430730346861594
IWM230317P00185000,iwm,Put,185.0,189.35,0.2526319854736328,225,0.0267600011825561,9.569398383150975,13.838775255723325,13.940203447807027,13.40019751884629,13.556498259261176,0.05003266358244521,0.11364984581057647,0.05435863739092895,0.04288701642674269,"[9.358061035409145, 9.780735730892806]","[13.745737114346548, 13.931813397100102]","[13.83912095032431, 14.041285945289745]","[13.320447051614732, 13.47994798607785]",12.705,3.1356016168490246,1.1337752557233252,1.2352034478070273,0.6951975188462907,0.8514982592611755,3.9870998761102,0.28227699646214965,0.3837051885458518,0.15630074041488484
IWM230317P00185000,iwm,Put,185.0,190.48,0.2550428500366212,224,0.0283999991416931,9.272081321466878,13.269344416849115,13.50489856636829,13.157199924877169,13.150227894532193,0.02454677135227321,0.088939308323315,0.05736292470595806,0.08371764077968416,"[9.106694405215618, 9.437468237718138]","[13.223698516353474, 13.314990317344757]","[13.398229452304754, 13.611567680431826]","[13.001522950259265, 13.312876899495073]",12.355,3.0829186785331224,0.914344416849115,1.1498985663682895,0.8021999248771685,0.7952278945321929,3.8781465730653153,0.11911652231692216,0.3546706718360966,0.006972030344975622
IWM230317P00185000,iwm,Put,185.0,192.27,0.2567518173217773,221,0.0276500010490417,9.656994835804879,12.711540807292776,12.606873411383901,12.672808721009575,12.589477727302153,0.048318674989614764,0.07106699973217598,0.030084145415672617,0.07000256532094337,"[9.524842335920274, 9.789147335689483]","[12.621689910040134, 12.801391704545418]","[12.550930497815635, 12.662816324952168]","[12.542635588045451, 12.8029818539737]",11.665,2.0080051641951204,1.0465408072927769,0.9418734113839022,1.0078087210095763,0.924477727302154,2.9324828914972745,0.12206307999062282,0.017395684081748186,0.08333099370742225
IWM230317P00185000,iwm,Put,185.0,189.78,0.2609937182617187,220,0.0279699993133544,10.110959614808028,13.90931097550599,14.239064587377179,13.892038218512358,13.720860940975768,0.042045963988872774,0.05738603087273225,0.06137086087419308,0.06928488242042753,"[10.004247533717413, 10.217671695898643]","[13.831124485684725, 13.987497465327255]","[14.124942523477486, 14.353186651276872]","[13.763199651377452, 14.020876785647264]",12.845,2.734040385191973,1.0643109755059896,1.3940645873771782,1.0470382185123572,0.8758609409757678,3.6099013261677406,0.1884500345302218,0.5182036464014104,0.1711772775365894
IWM230317P00185000,iwm,Put,185.0,195.31,0.2589795782470704,219,0.0278600001335144,9.214677783460514,11.561728860369477,12.000059656966421,11.549073457677316,11.629970540167363,0.05502785803298714,0.06401028876716001,0.08160478088185076,0.06844611169052285,"[9.095647576602271, 9.333707990318757]","[11.459401914955151, 11.664055805783804]","[11.848311646825094, 12.151807667107748]","[11.421794625007136, 11.676352290347497]",10.57,1.355322216539486,0.9917288603694772,1.4300596569664208,0.9790734576773161,1.0599705401673631,2.415292756706849,0.06824167979788598,0.37008911679905765,0.08089708249004701
IWM230317P00185000,iwm,Put,185.0,196.29,0.2638623419189453,218,0.0288800001144409,9.109062907820963,11.47061719443024,11.960463249933914,11.605646344225223,11.535134071388377,0.05736601375707161,0.06258582442912328,0.06745491453469343,0.0697434463606544,"[8.992681560827037, 9.225444254814889]","[11.363942336127769, 11.57729205273271]","[11.835027595989654, 12.085898903878174]","[11.475955055415188, 11.735337633035257]",10.469999999999999,1.3609370921790358,1.0006171944302409,1.4904632499339154,1.1356463442252238,1.0651340713883783,2.426071163567414,0.06451687695813746,0.4253291785455371,0.07051227283684547
IWM230317P00185000,iwm,Put,185.0,200.27,0.2668530346679688,217,0.0284899997711181,8.55801677334143,10.470826943298716,10.679789775431281,10.798653251650721,10.50001208605871,0.044479531028184055,0.09668776709115753,0.04890316456173594,0.05834303794652163,"[8.378221225794602, 8.737812320888258]","[10.38811511866532, 10.553538767932112]","[10.58885199174185, 10.770727559120713]","[10.690161569934146, 10.907144933367297]",9.3,0.7419832266585704,1.1708269432987155,1.3797897754312807,1.4986532516507207,1.2000120860587096,1.94199531271728,0.029185142759994065,0.1797776893725711,0.29864116559201115
IWM230317P00185000,iwm,Put,185.0,201.07,0.2702099346923828,214,0.0279099988937377,8.757235324555005,10.066131166658895,10.557572869082614,10.565324048607382,10.418841201437694,0.07449157030064428,0.047549097937965946,0.08275461888842285,0.0444743266755185,"[8.668815492798478, 8.845655156311532]","[9.927610513294336, 10.204651820023454]","[10.403686679932697, 10.711459058232531]","[10.48262190171777, 10.648026195496993]",9.135,0.37776467544499504,0.9311311666588953,1.4225728690826145,1.4303240486073818,1.2838412014376939,1.661605876882689,0.3527100347787986,0.13873166764492062,0.14648284716968796
IWM230317P00185000,iwm,Put,185.0,200.77,0.2695690719604492,213,0.0282399988174438,8.25442329286262,10.424397949964352,10.385123751122642,10.075638763790161,10.413761342273226,0.03654678572918062,0.04725456193563762,0.04659341172376743,0.05975480357493205,"[8.166551164951203, 8.342295420774038]","[10.356437446283886, 10.492358453644817]","[10.298481063790216, 10.471766438455067]","[9.964521836069833, 10.18675569151049]",9.16,0.9055767071373797,1.2643979499643514,1.2251237511226414,0.9156387637901613,1.2537613422732257,2.1593380494106054,0.010636607691125732,0.028637591150584285,0.3381225784830644
IWM230317P00185000,iwm,Put,185.0,197.63,0.2678295874023437,212,0.0289299988746643,9.056087663133319,10.985695591400757,11.342266995626959,11.194309533141102,11.175618258791573,0.04294703430686345,0.04789844237738302,0.05264813559414399,0.05572982140257911,"[8.967018208610055, 9.145157117656582]","[10.905833518038003, 11.065557664763512]","[11.244365258403633, 11.440168732850285]","[11.090677253120438, 11.297941813161765]",10.04,0.9839123368666804,0.9456955914007583,1.30226699562696,1.1543095331411024,1.135618258791574,2.1195305956582544,0.18992266739081565,0.16664873683538595,0.01869127434952844
IWM230317P00185000,iwm,Put,185.0,198.97,0.267738035583496,211,0.0288000011444091,8.486066563478778,10.617566480224854,10.726320940778397,10.598751324686544,10.734070299041306,0.03454281595870738,0.08375464138077106,0.06170724833232013,0.04949066310906516,"[8.330320784465735, 8.64181234249182]","[10.553332454598326, 10.681800505851381]","[10.611573348241096, 10.841068533315697]","[10.506721059226377, 10.690781590146711]",9.555,1.0689334365212222,1.062566480224854,1.171320940778397,1.0437513246865446,1.1790702990413067,2.248003735562529,0.11650381881645266,0.007749358262909567,0.13531897435476203
IWM230317P00185000,iwm,Put,185.0,194.76,0.268012691040039,210,0.0298900008201599,9.38383634624275,11.990015815376754,12.299665662016592,11.981953534623791,11.986766253192513,0.07888554267428678,0.04409323080445374,0.07714710835450231,0.051263517115230604,"[9.301842865432286, 9.465829827053215]","[11.843324359307859, 12.13670727144565]","[12.156206908075415, 12.443124415957769]","[11.886626561975646, 12.077280507271936]",10.969999999999999,1.5861636537572483,1.0200158153767553,1.329665662016593,1.0119535346237925,1.0167662531925146,2.602929906949763,0.003249562184240773,0.3128994088240784,0.0048127185687221186
IWM230317P00185000,iwm,Put,185.0,191.3,0.2672192419433594,207,0.0303699994087219,10.13208518319238,12.708569627316194,13.158276267064846,13.100243927848389,13.002061233070606,0.054272617789830786,0.04529990614187159,0.07093227378505429,0.07103993086005098,"[10.047847831626294, 10.216322534758467]","[12.607647087413888, 12.809492167218501]","[13.026374296550815, 13.290178237578877]","[12.968141763831824, 13.232346091864954]",12.120000000000001,1.9879148168076206,0.5885696273161933,1.0382762670648447,0.9802439278483881,0.8820612330706048,2.8699760498782254,0.29349160575441147,0.15621503399423986,0.0981826947777833
IWM230317P00185000,iwm,Put,185.0,190.84,0.2657238955688477,206,0.0305399990081787,9.891872294191975,12.935706860084302,13.187160610287894,12.842459644773434,13.027708656256195,0.07318344133562543,0.04515188889930346,0.09232005317108422,0.09428433916162757,"[9.807910187798825, 9.975834400585125]","[12.799618735369473, 13.071794984799132]","[13.0154870365896, 13.358834183986188]","[12.667133386916293, 13.017785902630576]",12.215,2.323127705808025,0.7207068600843023,0.9721606102878937,0.6274596447734346,0.8127086562561949,3.13583636206422,0.09200179617189264,0.15945195403169876,0.1852490114827603
IWM230317P00185000,iwm,Put,185.0,192.63,0.2658154473876953,205,0.0310599994659423,9.254882285584715,12.48078950481855,12.688486574438832,12.137132325312074,12.333340380077544,0.06538720760592531,0.10727649885920507,0.08738245734213998,0.07167581140388664,"[9.05539648265876, 9.454368088510671]","[12.359198851235853, 12.602380158401246]","[12.525994697374331, 12.850978451503332]","[12.00384771087812, 12.270416939746028]",11.469999999999999,2.2151177144152836,1.0107895048185505,1.218486574438833,0.6671323253120747,0.8633403800775454,3.078458094492829,0.14744912474100502,0.35514619436128747,0.19620805476547076
IWM230317P00185000,iwm,Put,185.0,195.0,0.2695995892333984,204,0.0302600002288818,9.355891298309679,11.829717643729445,12.051655939213331,11.474937149760201,11.790893564788206,0.059946552108793245,0.07399679309280047,0.0667511783413668,0.0676923607329816,"[9.218290706930977, 9.49349188968838]","[11.718244150399277, 11.941191137059613]","[11.927528916526306, 12.175782961900357]","[11.349059953203897, 11.600814346316506]",10.775,1.4191087016903214,1.054717643729445,1.276655939213331,0.6999371497602009,1.0158935647882057,2.435002266478527,0.03882407894123929,0.2607623744251253,0.31595641502800476
IWM230317P00185000,iwm,Put,185.0,189.23,0.2702099346923828,203,0.0303500008583068,10.077691864502837,13.943337554049124,13.785021924341013,13.999307633340003,13.82786955183606,0.06156710110266666,0.07939263770437058,0.06723932213787003,0.05402756737747261,"[9.930057440865912, 10.225326288139762]","[13.828850572017691, 14.057824536080558]","[13.659987174815171, 13.910056673866855]","[13.89884077645109, 14.099774490228915]",12.995000000000001,2.917308135497164,0.9483375540491235,0.790021924341012,1.0043076333400016,0.8328695518360583,3.750177687333222,0.11546800221306519,0.042847627495046225,0.17143808150394335
IWM230317P00185000,iwm,Put,185.0,187.24,0.2688366574096679,200,0.0310999989509582,8.257807148400731,14.564965502574832,14.916236649695115,14.001505321563613,14.355047664298567,0.07617346833223307,0.07199587693896223,0.06552108671082375,0.06133624998805128,"[8.123927356729148, 8.391686940072315]","[14.42331727902632, 14.706613726123345]","[14.794397041485638, 15.038076257904592]","[13.887447618269322, 14.115563024857904]",13.66,5.402192851599269,0.9049655025748322,1.256236649695115,0.3415053215636128,0.695047664298567,6.097240515897836,0.2099178382762652,0.5611889853965479,0.3535423427349542
IWM230317P00185000,iwm,Put,185.0,184.74,0.264106480102539,199,0.0310999989509582,6.408623397582389,15.11689040548955,15.31338875380726,14.54654547305842,15.028629328521404,0.05554391502908262,0.07158485074121163,0.08142475276080557,0.052994109498071276,"[6.275507928870203, 6.541738866294574]","[15.013603827300884, 15.220176983678215]","[15.161975514605121, 15.464801993009399]","[14.44800038074101, 14.645090565375828]",14.5,8.091376602417611,0.6168904054895492,0.81338875380726,0.04654547305841916,0.5286293285214043,8.620005930939016,0.08826107696814489,0.2847594252858556,0.48208385546298516
IWM230317P00185000,iwm,Put,185.0,184.43,0.2632214791870118,198,0.0313299989700317,5.865802782078085,15.518538868111193,15.11822116102621,14.981276868163665,15.053302027394565,0.06708653113107582,0.06035197734319657,0.061378669052145125,0.059035223444809666,"[5.753575381048921, 5.97803018310725]","[15.393788240802186, 15.6432894954202]","[15.004084577444528, 15.23235774460789]","[14.871498034262146, 15.091055702065184]",14.555,8.689197217921915,0.9635388681111934,0.5632211610262097,0.42627686816366506,0.4983020273945655,9.18749924531648,0.46523684071662785,0.06491913363164414,0.07202515923090047
