contractsymbol,gatherdate,stock,type,expiry,strike,stk_price,impliedvolatility,lastprice,ask,bid,timevalue,inthemoney,days_to_expiry
IWM230317P00185000,2022-06-30 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,169.29,0.2443923217773437,27.27,23.73,23.16,1.0317460317460319,1,260
IWM230317P00185000,2022-07-01 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,171.5,0.2495192236328124,27.27,22.64,22.09,1.0277777777777777,1,259
IWM230317P00185000,2022-07-05 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,171.23,0.2545240563964844,27.27,22.96,22.24,1.0119047619047619,1,255
IWM230317P00185000,2022-07-06 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,171.04,0.2410659390258789,27.27,22.37,21.85,1.007936507936508,1,254
IWM230317P00185000,2022-07-07 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,175.8,0.2465895654296875,27.27,19.82,19.41,1.003968253968254,1,253
IWM230317P00185000,2022-07-08 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,175.67,0.238716109008789,27.27,19.42,19.06,1.0,1,252
IWM230317P00185000,2022-07-11 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,172.97,0.2410049044799804,27.27,21.02,20.63,0.9880952380952381,1,249
IWM230317P00185000,2022-07-12 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,173.25,0.2424392163085937,27.27,20.91,20.43,0.9841269841269841,1,248
IWM230317P00185000,2022-07-13 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,171.79,0.2371292108154296,27.27,21.51,21.09,0.9801587301587301,1,247
IWM230317P00185000,2022-07-14 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,168.42,0.2429274926757812,27.27,23.87,23.4,0.9761904761904762,1,246
IWM230317P00185000,2022-07-15 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,172.95,0.2361526580810546,27.27,20.66,20.29,0.9722222222222222,1,245
IWM230317P00185000,2022-07-18 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,173.48,0.2549818154907227,27.27,21.28,19.4,0.9603174603174603,1,242
IWM230317P00185000,2022-07-19 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,178.26,0.3013680703735352,27.27,21.28,19.4,0.9563492063492064,1,241
IWM230317P00185000,2022-07-20 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,180.43,0.3202582623291015,27.27,21.28,19.4,0.9523809523809523,1,240
IWM230317P00185000,2022-07-21 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,180.84,0.2488478436279297,16.46,16.84,16.7,0.9484126984126984,1,239
IWM230317P00185000,2022-07-22 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,178.59,0.2466811172485352,16.84,17.87,17.56,0.9444444444444444,1,238
IWM230317P00185000,2022-07-25 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,180.52,0.2526930200195312,16.89,17.13,16.81,0.9325396825396826,1,235
IWM230317P00185000,2022-07-26 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,179.73,0.250861983642578,16.89,17.41,17.2,0.9285714285714286,1,234
IWM230317P00185000,2022-07-27 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,183.41,0.25196060546875,16.7,15.57,15.45,0.9246031746031746,1,233
IWM230317P00185000,2022-07-28 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,185.64,0.250861983642578,14.59,14.47,14.38,0.9206349206349206,0,232
IWM230317P00185000,2022-07-29 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,187.38,0.2489699127197265,13.69,13.55,13.46,0.9166666666666666,0,231
IWM230317P00185000,2022-08-01 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,187.29,0.2524183645629883,13.77,13.73,13.59,0.9047619047619048,0,228
IWM230317P00185000,2022-08-02 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,187.73,0.2551344018554688,13.49,13.63,13.54,0.9007936507936508,0,227
IWM230317P00185000,2022-08-03 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,190.0,0.2547071600341797,12.88,12.63,12.53,0.8968253968253969,0,226
IWM230317P00185000,2022-08-04 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,189.35,0.2526319854736328,12.95,12.74,12.67,0.8928571428571429,0,225
IWM230317P00185000,2022-08-05 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,190.48,0.2550428500366212,12.95,12.39,12.32,0.8888888888888888,0,224
IWM230317P00185000,2022-08-08 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,192.27,0.2567518173217773,12.95,11.7,11.63,0.876984126984127,0,221
IWM230317P00185000,2022-08-09 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,189.78,0.2609937182617187,12.85,12.88,12.81,0.873015873015873,0,220
IWM230317P00185000,2022-08-10 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,195.31,0.2589795782470704,12.7,10.61,10.53,0.8690476190476191,0,219
IWM230317P00185000,2022-08-11 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,196.29,0.2638623419189453,10.19,10.51,10.43,0.8650793650793651,0,218
IWM230317P00185000,2022-08-12 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,200.27,0.2668530346679688,9.75,9.33,9.27,0.8611111111111112,0,217
IWM230317P00185000,2022-08-15 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,201.07,0.2702099346923828,9.75,9.17,9.1,0.8492063492063492,0,214
IWM230317P00185000,2022-08-16 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,200.77,0.2695690719604492,8.94,9.19,9.13,0.8452380952380952,0,213
IWM230317P00185000,2022-08-17 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,197.63,0.2678295874023437,10.09,10.07,10.01,0.8412698412698413,0,212
IWM230317P00185000,2022-08-18 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,198.97,0.267738035583496,9.85,9.59,9.52,0.8373015873015873,0,211
IWM230317P00185000,2022-08-19 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,194.76,0.268012691040039,9.85,11.01,10.93,0.8333333333333334,0,210
IWM230317P00185000,2022-08-22 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,191.3,0.2672192419433594,9.85,12.15,12.09,0.8214285714285714,0,207
IWM230317P00185000,2022-08-23 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,190.84,0.2657238955688477,11.62,12.24,12.19,0.8174603174603174,0,206
IWM230317P00185000,2022-08-24 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,192.63,0.2658154473876953,11.45,11.5,11.44,0.8134920634920635,0,205
IWM230317P00185000,2022-08-25 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,195.0,0.2695995892333984,10.93,10.8,10.75,0.8095238095238095,0,204
IWM230317P00185000,2022-08-26 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,189.23,0.2702099346923828,12.6,13.03,12.96,0.8055555555555556,0,203
IWM230317P00185000,2022-08-29 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,187.24,0.2688366574096679,13.06,13.69,13.63,0.7936507936507936,0,200
IWM230317P00185000,2022-08-30 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,184.74,0.264106480102539,14.73,14.53,14.47,0.7896825396825397,1,199
IWM230317P00185000,2022-08-31 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,184.43,0.2632214791870118,14.37,14.59,14.52,0.7857142857142857,1,198
IWM230317P00185000,2022-09-01 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,180.59,0.2591931991577149,16.42,16.21,16.04,0.7817460317460317,1,197
IWM230317P00185000,2022-09-02 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,183.74,0.2510145700073242,14.35,14.2,14.13,0.7777777777777778,1,196
IWM230317P00185000,2022-09-06 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,178.57,0.2532423309326171,16.49,16.79,16.58,0.7619047619047619,1,192
IWM230317P00185000,2022-09-07 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,180.23,0.2558057818603516,16.04,16.0,15.83,0.7579365079365079,1,191
IWM230317P00185000,2022-09-08 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,183.56,0.2563245755004882,14.16,14.32,14.25,0.753968253968254,1,190
IWM230317P00185000,2022-09-09 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,187.2,0.2589795782470704,13.15,12.78,12.73,0.75,0,189
IWM230317P00185000,2022-09-12 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,188.93,0.2573316455078125,11.72,11.83,11.77,0.7380952380952381,0,186
IWM230317P00185000,2022-09-13 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,182.43,0.257270610961914,14.21,14.72,14.68,0.7341269841269841,1,185
IWM230317P00185000,2022-09-14 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,182.49,0.2639233764648437,15.0,15.04,14.98,0.7301587301587301,1,184
IWM230317P00185000,2022-09-15 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,181.01,0.2593763027954102,14.53,15.52,15.45,0.7261904761904762,1,183
IWM230317P00185000,2022-09-16 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,177.96,0.2642285491943359,16.53,17.32,17.09,0.7222222222222222,1,182
IWM230317P00185000,2022-09-19 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,179.59,0.2582776809692383,16.53,16.05,15.9,0.7103174603174603,1,179
IWM230317P00185000,2022-09-20 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,177.23,0.2515638809204101,16.93,16.98,16.9,0.7063492063492064,1,178
IWM230317P00185000,2022-09-21 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,178.52,0.244575425415039,17.0,15.84,15.61,0.7023809523809523,1,177
IWM230317P00185000,2022-09-22 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,171.12,0.2463454272460937,20.4,20.37,20.19,0.6984126984126984,1,176
IWM230317P00185000,2022-09-23 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,167.31,0.2591321646118164,24.23,23.38,23.0,0.6944444444444444,1,175
IWM230317P00185000,2022-09-26 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,164.84,0.2390212817382812,24.9,24.25,24.11,0.6825396825396826,1,172
IWM230317P00185000,2022-09-27 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,164.87,0.2493971545410156,25.09,24.6,24.5,0.6785714285714286,1,171
IWM230317P00185000,2022-09-28 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,169.65,0.2536085382080079,22.31,21.43,21.34,0.6746031746031746,1,170
IWM230317P00185000,2022-09-29 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,164.4,0.2393264544677734,24.5,24.53,24.4,0.6706349206349206,1,169
IWM230317P00185000,2022-09-30 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,166.23,0.2428054235839843,22.15,23.26,23.16,0.6666666666666666,1,168
IWM230317P00185000,2022-10-03 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,169.29,0.2447585290527344,21.12,21.11,21.03,0.6547619047619048,1,165
IWM230317P00185000,2022-10-04 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,176.0,0.2624585473632813,18.0,17.65,17.57,0.6507936507936508,1,164
IWM230317P00185000,2022-10-05 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,174.7,0.2504957763671874,18.07,17.87,17.79,0.6468253968253969,1,163
IWM230317P00185000,2022-10-07 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,168.49,0.2563856100463867,22.0,22.03,21.96,0.6388888888888888,1,161
IWM230317P00185000,2022-10-10 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,166.96,0.2633740655517578,22.0,23.19,23.09,0.626984126984127,1,158
IWM230317P00185000,2022-10-11 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,169.13,0.2561719891357422,22.0,21.46,21.38,0.623015873015873,1,157
IWM230317P00185000,2022-10-12 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,168.13,0.2695995892333984,23.68,22.63,22.54,0.6190476190476191,1,156
IWM230317P00185000,2022-10-13 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,171.49,0.2577588873291015,20.81,19.88,19.79,0.6150793650793651,1,155
IWM230317P00185000,2022-10-14 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,168.35,0.2473219799804687,20.05,21.55,21.47,0.6111111111111112,1,154
IWM230317P00185000,2022-10-17 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,171.81,0.2606275109863281,22.2,19.68,19.6,0.5992063492063492,1,151
IWM230317P00185000,2022-10-18 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,173.78,0.2568738864135742,19.36,18.25,18.18,0.5952380952380952,1,150
IWM230317P00185000,2022-10-19 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,170.77,0.2539442282104492,19.6,20.0,19.92,0.5912698412698413,1,149
IWM230317P00185000,2022-10-20 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,172.83,0.264655791015625,18.62,19.12,19.04,0.5873015873015873,1,148
IWM230317P00185000,2022-10-21 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,171.83,0.2572400936889648,18.62,19.38,19.31,0.5833333333333334,1,147
IWM230317P00185000,2022-10-24 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,172.49,0.2755199401855468,19.35,19.57,19.49,0.5714285714285714,1,144
IWM230317P00185000,2022-10-25 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,178.16,0.2623975128173829,15.93,15.67,15.61,0.5674603174603174,1,143
IWM230317P00185000,2022-10-26 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,179.61,0.273322696533203,15.93,15.35,15.28,0.5634920634920635,1,142
IWM230317P00185000,2022-10-27 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,181.38,0.2620618228149414,13.78,13.83,13.78,0.5595238095238095,1,141
IWM230317P00185000,2022-10-28 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,179.3,0.2625806164550781,14.92,14.95,14.89,0.5555555555555556,1,140
IWM230317P00185000,2022-10-31 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,183.6,0.260200269165039,12.62,12.46,12.42,0.5436507936507936,1,137
IWM230317P00185000,2022-11-01 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,183.58,0.2647168255615234,12.58,12.63,12.56,0.5396825396825397,1,136
IWM230317P00185000,2022-11-02 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,183.28,0.2819896020507812,13.54,13.48,13.43,0.5357142857142857,1,135
IWM230317P00185000,2022-11-03 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,177.62,0.2525099163818359,15.95,15.18,15.12,0.5317460317460317,1,134
IWM230317P00185000,2022-11-04 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,178.72,0.266608896484375,15.1,15.07,14.99,0.5277777777777778,1,133
IWM230317P00185000,2022-11-07 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,180.13,0.260047682800293,14.39,13.94,13.88,0.5158730158730159,1,130
IWM230317P00185000,2022-11-08 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,179.14,0.2597119927978516,13.6,14.42,14.35,0.5119047619047619,1,129
IWM230317P00185000,2022-11-09 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,174.87,0.2487257745361328,16.44,16.42,16.33,0.5079365079365079,1,128
IWM230317P00185000,2022-11-10 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,183.67,0.2580335427856446,11.83,11.9,11.84,0.503968253968254,1,127
IWM230317P00185000,2022-11-11 00:00:00,iwm,Put,2023-03-17 16:00:00,185.0,186.4,0.2594678546142578,10.67,10.63,10.58,0.5,0,126
IWM230317P00185000,2022-11-14 13:19:43,iwm,Put,2023-03-17 16:00:00,185.0,186.86,0.26044440734863283,10.8,10.34,10.29,0.4858914333480306,0,123
IWM230317P00185000,2022-11-14 15:10:43,iwm,Put,2023-03-17 16:00:00,185.0,186.61,0.25641612731933594,10.24,10.31,10.26,0.48558554710464435,0,123
IWM230317P00185000,2022-11-15 10:07:26,iwm,Put,2023-03-17 16:00:00,185.0,188.26,0.26508303283691403,10.15,9.9,9.84,0.48245306069958843,0,122
IWM230317P00185000,2022-11-15 14:25:36,iwm,Put,2023-03-17 16:00:00,185.0,188.06,0.27732045928955074,10.72,10.5,10.44,0.4817416225749559,0,122
IWM230317P00185000,2022-11-15 15:48:54,iwm,Put,2023-03-17 16:00:00,185.0,187.62,0.2567518173217773,9.8,9.83,9.78,0.4815120701058201,0,122
IWM230317P00185000,2022-11-16 11:38:31,iwm,Put,2023-03-17 16:00:00,185.0,184.35,0.2553175054931641,11.26,11.19,11.09,0.4782338054820694,1,121
IWM230317P00185000,2022-11-16 15:03:34,iwm,Put,2023-03-17 16:00:00,185.0,184.53,0.2573011282348633,11.3,11.2,11.14,0.47766874265138154,1,121
IWM230317P00185000,2022-11-16 20:54:01,iwm,Put,2023-03-17 16:00:00,185.0,184.25,0.25049577636718745,11.05,10.99,10.93,0.47670299639917696,1,120
IWM230317P00185000,2022-11-17 10:56:57,iwm,Put,2023-03-17 16:00:00,185.0,181.13,0.2442702526855469,12.39,12.31,12.26,0.47438009810405646,1,120
IWM230317P00185000,2022-11-17 12:48:35,iwm,Put,2023-03-17 16:00:00,185.0,182.07,0.2536085382080079,12.25,12.21,12.17,0.474072466563786,1,120
IWM230317P00185000,2022-11-17 15:23:43,iwm,Put,2023-03-17 16:00:00,185.0,181.46,0.2410354217529297,12.04,11.99,11.95,0.4736449606848912,1,120
IWM230317P00185000,2022-11-18 10:10:19,iwm,Put,2023-03-17 16:00:00,185.0,183.97,0.2453078399658203,10.92,10.83,10.76,0.470540353101117,1,119
IWM230317P00185000,2022-11-18 12:47:53,iwm,Put,2023-03-17 16:00:00,185.0,183.0,0.25012956909179684,11.46,11.54,11.47,0.4701061416078777,1,119
IWM230317P00185000,2022-11-21 12:56:36,iwm,Put,2023-03-17 16:00:00,185.0,182.32,0.24604025451660155,11.38,11.59,11.55,0.45817735890652556,1,116
IWM230317P00185000,2022-11-21 15:06:43,iwm,Put,2023-03-17 16:00:00,185.0,182.16,0.2442702526855469,11.34,11.6,11.55,0.45781879225455613,1,116
IWM230317P00185000,2022-11-22 10:04:01,iwm,Put,2023-03-17 16:00:00,185.0,183.18,0.24988543090820312,11.37,11.27,11.21,0.4546846983392122,1,115
IWM230317P00185000,2022-11-22 14:35:23,iwm,Put,2023-03-17 16:00:00,185.0,183.55,0.23883817810058594,10.68,10.63,10.59,0.453936884553204,1,115
IWM230317P00185000,2022-11-23 11:38:55,iwm,Put,2023-03-17 16:00:00,185.0,185.26,0.23975369628906246,9.72,9.8,9.73,0.45045492541152266,0,114
IWM230317P00185000,2022-11-23 14:25:52,iwm,Put,2023-03-17 16:00:00,185.0,185.6,0.24433128723144532,9.67,9.83,9.7,0.44999485596707817,0,114
IWM230317P00185000,2022-11-25 10:13:01,iwm,Put,2023-03-17 16:00:00,185.0,186.26,0.2472609454345703,9.71,9.56,9.49,0.44275513484714873,0,112
IWM230317P00185000,2022-11-28 14:05:24,iwm,Put,2023-03-17 16:00:00,185.0,182.42,0.23691558990478517,10.69,10.87,10.82,0.43020998677248673,1,109
IWM230317P00185000,2022-11-29 14:56:22,iwm,Put,2023-03-17 16:00:00,185.0,182.32,0.24134059448242187,10.8,11.06,10.99,0.4261012823339212,1,108
IWM230317P00185000,2022-11-30 13:06:06,iwm,Put,2023-03-17 16:00:00,185.0,181.62,0.24619284088134769,11.64,11.56,11.48,0.422436893738977,1,107
IWM230317P00185000,2022-11-30 15:36:57,iwm,Put,2023-03-17 16:00:00,185.0,186.35,0.2420119744873047,9.04,9.08,9.04,0.4220211915784833,0,107
IWM230317P00185000,2022-12-01 12:16:14,iwm,Put,2023-03-17 16:00:00,185.0,186.67,0.2329178271484375,8.47,8.53,8.43,0.41860605893592007,0,106
IWM230317P00185000,2022-12-01 13:50:03,iwm,Put,2023-03-17 16:00:00,185.0,186.88,0.24054714538574218,8.75,8.74,8.64,0.4183475253527337,0,106
IWM230317P00185000,2022-12-02 14:55:18,iwm,Put,2023-03-17 16:00:00,185.0,188.02,0.24414818359375,8.22,8.34,8.26,0.4141994598765432,0,105
IWM230317P00185000,2022-12-05 14:13:37,iwm,Put,2023-03-17 16:00:00,185.0,182.93,0.23706817626953125,10.1,10.3,10.24,0.40240956606407996,1,102
IWM230317P00185000,2022-12-06 13:24:44,iwm,Put,2023-03-17 16:00:00,185.0,179.75,0.229499892578125,11.52,11.69,11.61,0.3985760214579659,1,101
IWM230317P00185000,2022-12-07 10:34:21,iwm,Put,2023-03-17 16:00:00,185.0,180.28,0.24265283721923825,11.78,11.84,11.73,0.39507729828042326,1,100
IWM230317P00185000,2022-12-07 15:43:25,iwm,Put,2023-03-17 16:00:00,185.0,179.58,0.2371902453613281,11.8,12.03,11.95,0.3942255934009406,1,100
IWM230317P00185000,2022-12-08 10:25:51,iwm,Put,2023-03-17 16:00:00,185.0,182.24,0.24536887451171874,11.51,10.84,10.75,0.3911324680335097,1,99
IWM230317P00185000,2022-12-08 15:27:33,iwm,Put,2023-03-17 16:00:00,185.0,180.69,0.24213404357910157,11.0,11.55,11.48,0.39030106371252205,1,99
IWM230317P00185000,2022-12-09 14:20:17,iwm,Put,2023-03-17 16:00:00,185.0,179.36,0.2386550744628906,11.54,12.12,12.05,0.3865181786449148,1,98
IWM230317P00185000,2022-12-12 10:01:56,iwm,Put,2023-03-17 16:00:00,185.0,178.88,0.24457542541503907,12.5,12.48,12.37,0.3753253600823045,1,95
IWM230317P00185000,2022-12-12 14:16:48,iwm,Put,2023-03-17 16:00:00,185.0,180.31,0.24085231811523436,11.53,11.53,11.46,0.3746230158730159,1,95
IWM230317P00185000,2022-12-13 12:06:35,iwm,Put,2023-03-17 16:00:00,185.0,181.82,0.22864540893554688,9.81,10.25,10.18,0.37101360412992357,1,94
IWM230317P00185000,2022-12-14 13:57:28,iwm,Put,2023-03-17 16:00:00,185.0,182.46,0.215828154296875,9.5,9.36,9.32,0.36673978542034097,1,93
IWM230317P00185000,2022-12-15 13:11:41,iwm,Put,2023-03-17 16:00:00,185.0,175.65,0.20429262512207028,13.03,12.99,12.89,0.36289769804526745,1,92
IWM230317P00185000,2022-12-15 17:51:04,iwm,Put,2023-03-17 16:00:00,185.0,175.68,0.21875781249999998,13.35,13.45,13.31,0.3621277924750147,1,91
IWM230317P00185000,2022-12-16 10:52:20,iwm,Put,2023-03-17 16:00:00,185.0,173.58,0.22309126525878903,14.65,14.96,14.85,0.35931345532039977,1,91
IWM230317P00185000,2022-12-19 11:12:33,iwm,Put,2023-03-17 16:00:00,185.0,173.11,0.20325503784179685,13.97,14.62,14.48,0.34735298170194,1,88
IWM230317P00185000,2022-12-19 13:13:20,iwm,Put,2023-03-17 16:00:00,185.0,172.72,0.2030108996582031,14.9,14.9,14.78,0.3470201352145797,1,88
IWM230317P00185000,2022-12-20 12:30:39,iwm,Put,2023-03-17 16:00:00,185.0,173.14,0.20020331054687499,14.85,14.51,14.39,0.3431695050705467,1,87
IWM230317P00185000,2022-12-20 14:48:42,iwm,Put,2023-03-17 16:00:00,185.0,173.22,0.2000812414550781,14.36,14.42,14.31,0.3427890762786596,1,87
IWM230317P00185000,2022-12-21 11:47:50,iwm,Put,2023-03-17 16:00:00,185.0,176.41,0.19916572326660154,12.22,12.12,12.02,0.3393192423574368,1,86
IWM230317P00185000,2022-12-21 15:38:45,iwm,Put,2023-03-17 16:00:00,185.0,175.72,0.20777159423828123,12.22,12.85,12.74,0.3386828979276896,1,86
IWM230317P00185000,2022-12-22 10:50:41,iwm,Put,2023-03-17 16:00:00,185.0,172.85,0.2127153924560547,14.86,14.99,14.88,0.3355084784685479,1,85
IWM230317P00185000,2022-12-22 21:41:16,iwm,Put,2023-03-17 16:00:00,185.0,173.6,0.21411918701171873,14.34,14.44,14.29,0.3337156452087008,1,84
IWM230317P00185000,2022-12-22 22:11:56,iwm,Put,2023-03-17 16:00:00,185.0,173.6,0.21411918701171873,14.34,14.44,14.29,0.33363113609641387,1,84
IWM230317P00185000,2022-12-22 22:29:04,iwm,Put,2023-03-17 16:00:00,185.0,173.6,0.21411918701171873,14.34,14.44,14.29,0.3335839212228101,1,84
IWM230317P00185000,2022-12-23 14:20:37,iwm,Put,2023-03-17 16:00:00,185.0,173.93,0.21521780883789063,14.14,14.24,14.11,0.33096170451205176,1,84
IWM230317P00185000,2022-12-23 19:23:26,iwm,Put,2023-03-17 16:00:00,185.0,174.39,0.2108233215332031,14.14,13.75,13.6,0.3301272229570841,1,83
IWM230317P00185000,2022-12-27 10:05:13,iwm,Put,2023-03-17 16:00:00,185.0,173.32,0.21930712341308595,13.57,14.64,14.48,0.31579250257201646,1,80
IWM230317P00185000,2022-12-27 13:51:06,iwm,Put,2023-03-17 16:00:00,185.0,173.39,0.19934882690429687,13.92,14.07,13.96,0.31517002865961197,1,80
IWM230317P00185000,2022-12-28 09:56:42,iwm,Put,2023-03-17 16:00:00,185.0,173.3,0.188484677734375,13.63,13.84,13.71,0.31184771825396823,1,79
IWM230317P00185000,2022-12-28 12:04:24,iwm,Put,2023-03-17 16:00:00,185.0,170.91,0.18079432495117187,13.63,15.5,15.37,0.31149581128747794,1,79
IWM230317P00185000,2022-12-28 13:21:58,iwm,Put,2023-03-17 16:00:00,185.0,171.87,0.1860432958984375,15.9,14.85,14.68,0.3112820583480306,1,79
IWM230317P00185000,2022-12-29 13:24:11,iwm,Put,2023-03-17 16:00:00,185.0,175.12,0.2054522814941406,12.82,12.9,12.76,0.30730769584068196,1,78
IWM230317P00185000,2022-12-29 15:12:35,iwm,Put,2023-03-17 16:00:00,185.0,174.77,0.20447572875976558,12.91,13.12,13.01,0.30700897450029396,1,78
IWM230317P00185000,2022-12-30 10:01:45,iwm,Put,2023-03-17 16:00:00,185.0,173.66,0.2133867724609375,13.87,14.1,13.98,0.3038972938712522,1,77
IWM230317P00185000,2022-12-30 10:22:55,iwm,Put,2023-03-17 16:00:00,185.0,174.2,0.222114712524414,14.26,13.98,13.86,0.3038389642122281,1,77
IWM230317P00185000,2022-12-30 14:30:42,iwm,Put,2023-03-17 16:00:00,185.0,173.37,0.20996883789062498,13.65,14.25,14.13,0.30315613977072314,1,77
IWM230317P00185000,2022-12-30 17:37:04,iwm,Put,2023-03-17 16:00:00,185.0,174.36,0.19458813232421873,13.3,13.11,13.0,0.3026425631981188,1,76
IWM230317P00185000,2023-01-03 10:02:59,iwm,Put,2023-03-17 16:00:00,185.0,175.1,0.1783529431152344,12.01,12.03,11.9,0.2880208792621987,1,73
IWM230317P00185000,2023-01-03 14:38:50,iwm,Put,2023-03-17 16:00:00,185.0,172.04,0.19171950866699222,13.97,14.7,14.54,0.28726071061140507,1,73
IWM230317P00185000,2023-01-04 10:44:59,iwm,Put,2023-03-17 16:00:00,185.0,175.32,0.2258988543701172,12.9,13.08,12.94,0.283936884553204,1,72
IWM230317P00185000,2023-01-05 11:49:16,iwm,Put,2023-03-17 16:00:00,185.0,173.68,0.2124102197265625,13.34,13.86,13.8,0.27979148295120515,1,71
IWM230317P00185000,2023-01-06 12:16:40,iwm,Put,2023-03-17 16:00:00,185.0,177.37,0.19635813415527342,11.01,10.81,10.72,0.27574772192827746,1,70
IWM230317P00185000,2023-01-09 13:27:08,iwm,Put,2023-03-17 16:00:00,185.0,179.52,0.21186090881347652,9.38,9.74,9.68,0.2636487727807172,1,67
